month,service_kind,hour,board_count,mean_temp,mean_precip,month_average_board_count,surrounding_board_count
9,weekday,7,1,-1.2992338904962135,-0.0325412883543732,0.2174230978445833,-0.3149189018077509
6,weekday,10,1,-0.5856035979249076,-0.0187829623782871,0.6887726744923764,0.1931183779388275
7,weekday,11,3,-0.3247102421225778,0.9267892592508912,1.1473934236619956,0.7018747764326899
3,weekday,15,8,1.0452067396273077,0.5895743209990777,-0.4786960513908161,0.2819047236551507
2,weekend,9,3,-1.150002890977281,-0.2710189386065292,-1.6086088253652089,-1.2059587683332549
5,weekday,10,1,-0.0690347534362946,-0.0187829623782871,0.510887753273414,0.327017785802904
8,weekday,10,0,0.1764948825243425,-0.6684816890267896,1.0100575767210176,0.1246025990610103
8,weekday,12,0,0.0744565922549865,0.3526918389760328,1.3909440145430003,0.6318201415960586
8,weekend,18,4,0.8397437692751542,-0.7479742391108416,1.4711934453073996,-1.7374418677204777
4,weekday,12,1,0.2375835957777065,0.532274199084944,0.2571161786552792,0.7739626592461101
10,weekday,6,0,-1.6142771117028492,-1.224929539615154,-0.4006914698507285,-0.611704699161992
5,weekday,14,3,0.3298711875854675,1.541411203309857,1.1341464270827732,0.3949063744718539
2,weekday,13,0,0.6949204364086793,-0.295168574075102,-0.7988803582894453,0.2710775887396898
8,weekday,13,1,0.1892496688080119,0.765441618258611,1.523345383897989,0.1090689660760953
7,weekday,11,0,-0.3247102421225778,0.9267892592508912,1.1473934236619956,0.7018747764326899
8,weekend,15,0,-1.6474395560403898,-0.7479742391108416,1.7749805860106234,-0.2556926002722438
2,weekend,16,0,0.1433324381868017,-1.034147419413429,-0.7689790206870569,-0.1692258978223835
1,weekday,10,5,0.1824167475846176,-0.4158089405453384,-1.4329638451336653,-0.0355575655327434
3,weekday,14,4,0.0457583231167304,1.8385910443933136,-0.5363658428037453,0.7665479055853011
11,weekday,12,1,-0.2794887271168407,-0.7479742391108416,-0.6880413063160491,-0.4411750611919393
12,weekday,10,4,-0.3256792745869865,-0.6048876489595478,-1.256580320209214,-0.8748223854770888
7,weekday,8,1,-0.5972954853516046,-0.2710189386065292,0.6557917680052776,-0.1032914223756665
10,weekday,15,0,0.7686813885518529,-0.2880530564816832,0.6200908588380293,0.8978361231826403
3,weekday,11,6,-0.458650237838723,-0.2993128971110224,-0.9214915016488202,-0.0909262152440985
10,weekday,8,0,-1.0078781295306785,-0.7479742391108416,-0.3104072222240158,-1.050920891857152
5,weekend,23,1,-0.528207059648395,-1.46340718986731,0.468786086917243,-2.8813170457637933
4,weekend,10,1,-0.1551295608510634,-0.1756278785056669,-0.3543972920444939,-1.6541975268525992
7,weekday,12,1,-0.2173091439839519,0.4593188652906989,1.2846783123192873,0.6660492831557171
5,weekday,9,1,-0.0578049959474116,-0.0636470688220457,0.3475584334057058,-0.1501191891480409
10,weekday,9,3,-0.5361448787717426,-0.6414203953811548,-0.298288501412942,-0.1764439877660237
11,weekend,14,2,-0.9012845584457266,-0.9268324767999588,-0.2111020284918787,-1.1064497639419602
3,weekday,16,0,0.998019071795234,0.0975374299649847,-0.4107011485335191,-0.0766743579522499
1,weekend,7,0,-1.1997465574835915,-0.6048876489595478,-1.236210281471449,-1.3045712952075104
5,weekend,7,1,-1.481627334352687,-0.7479742391108416,0.1820111901367393,-0.8595924549319431
12,weekday,20,0,-0.0058985613321306,-0.3902577637326074,-1.2510515478433342,0.2253083365970599
11,weekday,15,0,0.6682138847706338,0.3868504413994185,-0.7527436131466692,0.8339758216882825
5,weekday,12,1,0.164651152403792,-0.0836436419798351,0.9344111325988356,0.7046141159795993
4,weekday,13,7,1.1323535722534537,0.262048750192408,0.3078855288325537,0.8864197564350467
5,weekday,9,0,-0.0578049959474116,-0.0636470688220457,0.3475584334057058,-0.1501191891480409
6,weekday,7,0,-1.4718736742534102,-1.0425642776576227,0.278127653294302,-0.2360166651580182
11,weekend,14,0,-0.9012845584457266,-0.9268324767999588,-0.2111020284918787,-1.1064497639419602
10,weekday,11,2,-0.398063746114442,0.6828916624020952,0.0780183553386278,0.0065270734615728
7,weekday,15,2,0.4886120057011949,-0.0746255795753418,1.3716189037938684,0.8708808128063761
4,weekday,13,5,1.1323535722534537,0.262048750192408,0.3078855288325537,0.8864197564350467
8,weekday,11,3,0.3196963467091766,0.3902145461835399,1.263378254436226,-0.5820104164743268
12,weekday,5,0,-1.6474395560403898,-1.2109014425414977,-1.5480298616063373,-0.4758276350117442
3,weekday,6,0,-1.5165351704974663,-0.9739004340865683,-1.406469899164485,-1.1562450151156547
9,weekday,13,0,-0.3847157139571137,0.0224920155499704,1.4955578080080263,0.0204961580592645
8,weekday,10,5,0.1764948825243425,-0.6684816890267896,1.0100575767210176,0.1246025990610103
9,weekday,12,2,-0.044588079725928,0.444414012149939,1.3270344469865734,-0.1832475252466851
2,weekday,21,5,3.2025679283249207,3.0974778712051765,-1.0413747191996598,0.5467828456941032
2,weekday,15,1,0.1054325018010412,0.1037316546468588,-0.7072757593548322,1.250302591700614
7,weekday,13,3,0.8803508439741835,0.7704956971886017,1.3780481990175375,1.8121557609324848
5,weekday,8,1,0.1892496688080119,-0.4728077195891229,0.1349743649140102,-0.6344543512210903
8,weekday,15,9,1.0884621018067084,0.9213693126542516,1.6644626510818454,0.0229949756767397
1,weekday,7,2,-1.251520577724854,-1.0253870159347782,-1.6327140513198393,0.0711937138674729
6,weekend,12,2,-0.4264586508854863,1.6584820497972794,1.0128926155990845,-0.9715939317359972
1,weekday,14,0,0.0650473236850665,0.8588177978340139,-1.030831218489463,1.0466368256937668
3,weekday,14,0,0.0457583231167304,1.8385910443933136,-0.5363658428037453,0.7665479055853011
12,weekend,11,1,-0.1551295608510634,-0.7479742391108416,-0.6947227594779788,-1.2463002565999957
1,weekend,6,0,-1.5596566151469,-1.3371543162044035,-1.1452654859397868,-1.6658517345741022
7,weekday,12,2,-0.2173091439839519,0.4593188652906989,1.2846783123192873,0.6660492831557171
10,weekend,14,3,-0.1551295608510634,-0.6048876489595478,0.1774319452635757,-0.8675385056511493
9,weekday,14,2,0.04384510517418,2.972277104822795,1.5953847153071277,-0.1974215616647292
7,weekday,12,0,-0.2173091439839519,0.4593188652906989,1.2846783123192873,0.6660492831557171
12,weekend,19,0,-1.6474395560403898,-1.46340718986731,-0.1423655392668389,-1.4211133724225402
2,weekday,20,0,-0.2104003014136311,-0.5094965888586855,-0.9415571314649416,0.5268042038858125
6,weekday,14,2,0.1798788054159282,1.1209118363346269,1.0769698128834244,0.9244373660896577
2,weekday,23,0,-1.5030224597317454,-1.46340718986731,-1.1434411777773097,-2.277094836105344
1,weekday,12,1,0.0637425717767044,-0.1756278785056669,-1.1366803995257622,1.445821727067188
8,weekday,20,0,-1.274362057243058,-0.3902577637326074,1.4288498467035091,0.7043921310706188
3,weekend,19,0,1.6688048777136688,-1.224929539615154,-0.4930278864062001,-0.8874733346484569
5,weekday,12,3,0.164651152403792,-0.0836436419798351,0.9344111325988356,0.7046141159795993
11,weekday,7,0,-1.2992338904962135,-1.177234009564723,-1.6587618303288214,0.177177972240723
7,weekday,19,2,1.2015158893210516,2.2438362822343896,1.4331814310618354,1.3176254421306552
11,weekday,11,0,0.3423071042120452,-0.3902577637326074,-1.0767582170538246,-0.4993714889945785
5,weekday,8,4,0.1892496688080119,-0.4728077195891229,0.1349743649140102,-0.6344543512210903
10,weekday,16,1,1.031065563530196,0.7379249663064388,0.6479624775203763,0.5525830965416708
1,weekday,15,3,0.7745061738570415,0.3662246186246418,-1.0293585275605068,0.3707210647585401
11,weekend,10,0,-1.6474395560403898,-0.9268324767999588,-1.376001213861403,-1.3575449666688877
8,weekend,18,1,0.8397437692751542,-0.7479742391108416,1.4711934453073996,-1.7374418677204777
2,weekend,10,0,-1.1144717006156302,-1.0034860072381515,-1.4114226029265822,-0.8752057475731909
11,weekday,18,1,-0.3683167030209672,-1.0034860072381515,-0.830534018764974,0.7296176889093702
4,weekday,9,1,-0.7354723367580236,-0.6684816890267896,-0.4907876918767339,-0.4671948885513716
2,weekday,11,1,0.2030248379943748,0.2250145739179553,-0.8968207350409639,0.0055224003821324
8,weekday,15,3,1.0884621018067084,0.9213693126542516,1.6644626510818454,0.0229949756767397
5,weekend,17,4,-0.4038478933826178,-0.5691160014217245,1.1910312324267514,-0.834452407458747
11,weekday,8,1,-1.505314794593787,-0.6457695318599176,-1.6012266872746297,-1.4885851013365048
3,weekday,10,0,0.2308126792841071,-0.3162474584819383,-1.0903571348412302,0.5812914088175138
2,weekday,10,2,-0.023937473361892,-0.3312935095493819,-1.051547575610469,-0.002966522716056
6,weekend,8,0,-0.984190669289578,-0.2710189386065292,0.3050343855662433,-1.5164659810530192
5,weekday,19,8,1.7441740693898975,-0.8780529574301995,0.9298932935041228,2.2392592160250224
8,weekend,16,4,0.1433324381868017,0.6828916624020952,1.6251878091634746,-0.1497452573494897
7,weekday,17,1,-0.2745143604662095,-0.7765915571411003,1.474200940041948,0.4022062227158263
5,weekday,14,1,0.3298711875854675,1.541411203309857,1.1341464270827732,0.3949063744718539
6,weekday,15,4,0.7070939919249917,-0.3187144686569605,1.163155074784181,0.7265906219687197
4,weekday,14,0,-0.0058985613321306,1.1980033869467523,0.4923285453513129,0.1805077458754381
6,weekday,14,0,0.1798788054159282,1.1209118363346269,1.0769698128834244,0.9244373660896577
7,weekday,12,3,-0.2173091439839519,0.4593188652906989,1.2846783123192873,0.6660492831557171
7,weekend,19,4,0.7402564362625325,-1.46340718986731,1.046267530224861,-0.3311021796466751
12,weekday,19,4,-0.0058985613321306,-1.2487773046403694,-1.3408360516985818,0.4849135033200414
5,weekday,10,0,-0.0690347534362946,-0.0187829623782871,0.510887753273414,0.327017785802904
2,weekday,14,2,0.3699424744933291,1.1201006878643816,-0.7068735478622016,0.4778369445517653
3,weekday,23,0,-1.5645334451965385,-1.344168364741232,-1.090278719603277,-1.8173564349536409
3,weekday,17,0,0.0836400383792286,-0.6048876489595478,-0.3686464550698981,0.5384196933092372
2,weekday,11,0,0.2030248379943748,0.2250145739179553,-0.8968207350409639,0.0055224003821324
9,weekday,9,1,-0.5402418176741154,-0.8402881682407084,0.5617974930751329,-0.2411248406203653
4,weekday,14,1,-0.0058985613321306,1.1980033869467523,0.4923285453513129,0.1805077458754381
2,weekday,6,1,-1.5982425232319502,-1.3690643831741494,-1.2234332761143416,-0.0993556674228138
1,weekday,19,8,2.5207366374194526,1.571015325410125,-1.1784812945304592,2.3879724144476384
3,weekday,11,0,-0.458650237838723,-0.2993128971110224,-0.9214915016488202,-0.0909262152440985
1,weekday,14,1,0.0650473236850665,0.8588177978340139,-1.030831218489463,1.0466368256937668
2,weekday,19,9,2.6573008146980515,1.756041088536798,-0.9451154999487986,2.0433647411515223
6,weekday,17,0,0.5585839151090489,-0.4369164344341161,1.095480010153974,0.9518816891685944
2,weekday,12,4,0.0412270174633215,0.1180761749627779,-0.9363213597556946,0.7041427098245726
7,weekday,10,3,-0.2464954789238792,-0.6311688593954998,0.9977425573783288,1.082966394765258
7,weekend,18,0,-1.3489775570025246,-1.034147419413429,1.2459089961118262,-0.6148324708736619
6,weekday,9,2,-0.8536576437056417,-0.1847610651110686,0.5346176635191869,-0.1570800733979883
6,weekday,17,2,0.5585839151090489,-0.4369164344341161,1.095480010153974,0.9518816891685944
7,weekday,13,3,0.8803508439741835,0.7704956971886017,1.3780481990175375,1.8121557609324848
1,weekend,15,1,0.523193164234994,-0.8780529574301995,-0.94571731364733,-1.2494786768876789
11,weekday,11,1,0.3423071042120452,-0.3902577637326074,-1.0767582170538246,-0.4993714889945785
1,weekend,16,1,0.1892496688080119,-0.6379076313021541,-0.9046990111349524,-0.296930566056024
11,weekend,17,0,-1.0078781295306785,-0.5435648246089936,-0.372931836196646,-0.7462534369215548
7,weekend,14,0,-0.4038478933826178,-0.7479742391108416,1.4060614324829128,-1.1588936986887235
6,weekday,15,7,0.7070939919249917,-0.3187144686569605,1.163155074784181,0.7265906219687197
7,weekday,6,1,-1.6127346724313356,-1.363579336273384,0.4504975426315051,-0.3456807864762541
7,weekday,15,2,0.4886120057011949,-0.0746255795753418,1.3716189037938684,0.8708808128063761
4,weekday,19,4,1.150641684939597,0.6828916624020952,0.3988177279907633,1.648681782351372
1,weekday,11,4,-0.2752004800042276,0.2881700343985264,-1.3335846590737723,0.0021126008397912
9,weekday,12,0,-0.044588079725928,0.444414012149939,1.3270344469865734,-0.1832475252466851
10,weekday,5,1,-1.6081682403775126,-1.237480994891583,-0.42041934651911,0.2570925394738865
8,weekend,17,1,-0.1551295608510634,0.6828916624020952,1.6320030579392022,-0.6411779325988807
5,weekday,23,2,-1.0329589697859614,-1.46340718986731,0.2790760749647621,-0.6846666291701189
2,weekday,9,3,-0.5506816077687161,-0.7134955426888431,-1.1159468704077022,0.1223585282545591
1,weekday,21,4,2.4677183094816924,2.5039937188731054,-1.3503089589394544,1.1661207417511168
5,weekend,13,2,0.0314091885476023,0.4146043058684195,0.6753062251064007,-0.4146136146563753
5,weekday,13,1,0.3603957102143402,0.0194901989733699,1.0169693629532774,0.5035281163421728
2,weekday,12,1,0.0412270174633215,0.1180761749627779,-0.9363213597556946,0.7041427098245726
2,weekday,19,3,2.6573008146980515,1.756041088536798,-0.9451154999487986,2.0433647411515223
7,weekday,21,4,1.0387184353003975,0.3967184820995079,1.0780883572113256,1.978264566584528
6,weekday,17,1,0.5585839151090489,-0.4369164344341161,1.095480010153974,0.9518816891685944
8,weekday,12,4,0.0744565922549865,0.3526918389760328,1.3909440145430003,0.6318201415960586
10,weekday,15,2,0.7686813885518529,-0.2880530564816832,0.6200908588380293,0.8978361231826403
1,weekend,13,1,0.7402564362625325,0.4682617771751547,-0.91173842125533,-0.6941127955097365
1,weekend,14,2,-0.6525662259141722,-0.9268324767999588,-1.1006147038760503,-0.5688994327876361
3,weekday,19,3,3.4034558122927145,3.654690073236656,-0.7544756990326322,1.0446716297059817
2,weekday,18,3,0.4571001807650705,-0.5828743273978104,-0.893960178398456,1.0705267341114475
11,weekday,16,1,0.0314091885476023,-0.2113995260434902,-0.5045526924341278,-0.1909470018194496
6,weekday,18,1,0.8397437692751542,-0.3902577637326074,1.081197909828874,1.4796317362812186
6,weekday,9,1,-0.8536576437056417,-0.1847610651110686,0.5346176635191869,-0.1570800733979883
6,weekend,12,2,-0.4264586508854863,1.6584820497972794,1.0128926155990845,-0.9715939317359972
9,weekday,19,3,1.7102579331355945,4.438914653873555,1.35522456138265,0.7788424543904031
10,weekday,12,1,-0.0722234500072119,-0.5094965888586855,0.2631077006136949,0.6485131712236756
6,weekend,17,1,-0.1551295608510634,0.5177917506890641,1.2474772824396956,0.5121140260855988
4,weekday,15,1,1.05954136546583,0.1338384676355031,0.5861439375130055,0.4022062227158263
6,weekday,19,0,0.8042125789135034,0.6828916624020952,1.0611550316452696,1.6755761078625326
10,weekday,14,2,0.377838294573696,1.986001679851377,0.6690689259499001,0.4554519117133454
2,weekday,13,8,0.6949204364086793,-0.295168574075102,-0.7988803582894453,0.2710775887396898
4,weekend,11,1,-1.0505155579646592,-0.1756278785056669,-0.351804583412235,-0.1306747356233939
4,weekday,11,1,-0.7680425945895367,0.2612972449920335,0.0571903104238694,0.6095440335969158
7,weekday,16,2,0.6976190078285515,-0.3902577637326074,1.3973764733436365,0.8471229237873341
10,weekend,8,2,-1.0505155579646592,-0.6048876489595478,-0.1332566206969191,-1.853004599748826
1,weekday,16,6,0.5808041354066864,0.6534903082614183,-0.9271097820597958,0.7605543130428136
4,weekday,16,3,0.5124828054178457,0.0051130774749146,0.6186549086560437,0.5927337218531721
6,weekday,9,2,-0.8536576437056417,-0.1847610651110686,0.5346176635191869,-0.1570800733979883
10,weekday,10,4,-0.1551295608510634,-0.8644400683037551,0.0009489032133318,-0.1546894666858851
6,weekend,9,0,-0.330695442638043,-0.5796370742269668,0.5277516680953713,-1.0240801941137103
6,weekday,5,0,-1.6008048686907232,-0.8597606376665398,0.2117402854017083,0.4166655375067726
5,weekday,12,0,0.164651152403792,-0.0836436419798351,0.9344111325988356,0.7046141159795993
1,weekday,15,2,0.7745061738570415,0.3662246186246418,-1.0293585275605068,0.3707210647585401
10,weekend,9,2,-1.3030603263813143,-0.9681074547282164,-0.2920685358586158,-1.7856173160525262
11,weekend,18,0,0.3423071042120452,-0.7479742391108416,-0.8020454309328799,-0.8327180069710489
2,weekday,16,2,1.2661180536149614,0.444414012149939,-0.6612128386593696,0.5194725922130451
1,weekend,11,0,-1.0634921666184796,-0.4369164344341161,-1.2262542769598723,-0.9216473272152704
3,weekday,12,3,0.103154861393243,-0.2251578520195763,-0.734689306934992,0.6645879404947137
4,weekday,16,4,0.5124828054178457,0.0051130774749146,0.6186549086560437,0.5927337218531721
12,weekday,15,1,0.3080011273111412,0.6088813571514261,-0.885106175808695,0.5830820681345187
2,weekday,7,2,-1.3597653401002787,-1.178957944385823,-1.210993978292213,-0.547047793309818
8,weekday,14,2,0.3946688584292147,1.8125226372807297,1.5719750250951887,0.2627187087187498
1,weekday,18,1,1.0055559909628569,0.0072049866876529,-1.111790425309961,1.603913588332793
3,weekday,12,2,0.103154861393243,-0.2251578520195763,-0.734689306934992,0.6645879404947137
12,weekday,15,4,0.3080011273111412,0.6088813571514261,-0.885106175808695,0.5830820681345187
6,weekend,12,0,-0.4264586508854863,1.6584820497972794,1.0128926155990845,-0.9715939317359972
7,weekday,9,1,-0.7995361496828179,-0.1463601668838113,0.8251463760627467,-0.3800914467377252
7,weekend,15,4,-0.1551295608510634,-0.0325412883543732,1.4743348037086597,-0.6265083005018834
1,weekday,6,1,-1.5382461417582438,-1.280186556136995,-1.7221037928895118,-0.6482553866807645
6,weekday,12,0,-0.2598530692854021,0.2686936382799292,0.9400508261003768,1.5577021211936166
10,weekday,14,4,0.377838294573696,1.986001679851377,0.6690689259499001,0.4554519117133454
4,weekend,9,2,-0.6525662259141722,-0.5691160014217245,-0.5676362677275058,-1.6137645612882017
1,weekday,11,1,-0.2752004800042276,0.2881700343985264,-1.3335846590737723,0.0021126008397912
8,weekend,17,2,-0.1551295608510634,0.6828916624020952,1.6320030579392022,-0.6411779325988807
12,weekend,8,0,-1.6474395560403898,-1.46340718986731,-1.1925806976667312,-1.9705260221505367
10,weekday,13,1,0.2179479379462681,0.0390020067212735,0.4978718582715482,0.6925361188864064
11,weekend,9,0,-1.1997465574835915,-0.6048876489595478,-1.488419616001523,-2.3388822304908983
8,weekday,11,2,0.3196963467091766,0.3902145461835399,1.263378254436226,-0.5820104164743268
9,weekend,14,2,-0.3416683102497292,0.1463169493347439,1.3340183774496672,-0.562939894748231
11,weekday,13,0,0.7292022881500188,-0.3505114886905814,-0.7166852262071816,0.569425306410165
5,weekday,5,0,-1.6474395560403898,-0.6048876489595478,-0.0928970958929165,0.0911253885483864
12,weekend,16,4,0.2179479379462681,-0.6585451202662831,-0.442198178770735,-0.8763469184639137
3,weekday,18,2,0.855790113309448,-0.5633463808511078,-0.501358210297842,0.9287001379363126
1,weekday,11,4,-0.2752004800042276,0.2881700343985264,-1.3335846590737723,0.0021126008397912
6,weekday,19,0,0.8042125789135034,0.6828916624020952,1.0611550316452696,1.6755761078625326
9,weekday,19,2,1.7102579331355945,4.438914653873555,1.35522456138265,0.7788424543904031
2,weekday,13,5,0.6949204364086793,-0.295168574075102,-0.7988803582894453,0.2710775887396898
11,weekday,13,5,0.7292022881500188,-0.3505114886905814,-0.7166852262071816,0.569425306410165
6,weekend,16,0,-0.6525662259141722,0.6828916624020952,1.3587038562358316,-0.4624608017827804
1,weekday,7,2,-1.251520577724854,-1.0253870159347782,-1.6327140513198393,0.0711937138674729
4,weekday,16,4,0.5124828054178457,0.0051130774749146,0.6186549086560437,0.5927337218531721
2,weekend,11,1,-0.8183784476018751,-0.5094965888586855,-1.2718862225526977,-0.4781820204100277
11,weekday,14,2,0.4044866873449339,1.4877537320031222,-0.6232781895429167,-0.22547798766094
2,weekday,12,2,0.0412270174633215,0.1180761749627779,-0.9363213597556946,0.7041427098245726
7,weekday,20,0,-0.2794887271168407,-0.7479742391108416,1.161600943187238,1.1413371101408332
3,weekday,13,0,1.2476418346269031,-0.4761097178233835,-0.6665280783730939,0.3859022037641823
10,weekend,11,1,-0.843888020169214,-0.8030075430151853,-0.1063989672347386,-1.4710599769432668
3,weekday,6,0,-1.5165351704974663,-0.9739004340865683,-1.406469899164485,-1.1562450151156547
1,weekday,19,1,2.5207366374194526,1.571015325410125,-1.1784812945304592,2.3879724144476384
2,weekend,7,2,-1.460900806641724,-1.329263511600472,-1.8445959058554389,-0.6519356628033449
4,weekday,8,0,-0.4630665439853689,-0.9523836536126896,-0.6898978077621851,-0.9639098387328084
10,weekday,13,0,0.2179479379462681,0.0390020067212735,0.4978718582715482,0.6925361188864064
5,weekday,12,4,0.164651152403792,-0.0836436419798351,0.9344111325988356,0.7046141159795993
3,weekday,15,0,1.0452067396273077,0.5895743209990777,-0.4786960513908161,0.2819047236551507
10,weekday,16,1,1.031065563530196,0.7379249663064388,0.6479624775203763,0.5525830965416708
5,weekend,13,0,0.0314091885476023,0.4146043058684195,0.6753062251064007,-0.4146136146563753
5,weekend,15,0,-0.4535915598889286,0.4682617771751547,1.231073854502346,-0.6053188319173327
2,weekday,7,0,-1.3597653401002787,-1.178957944385823,-1.210993978292213,-0.547047793309818
3,weekday,15,2,1.0452067396273077,0.5895743209990777,-0.4786960513908161,0.2819047236551507
6,weekend,20,1,1.3371804343382627,-1.46340718986731,1.045259200919664,-0.5836365849936062
1,weekend,12,0,-0.6880974162758228,-1.1567930681145375,-1.21054766515253,-0.9549450635624216
2,weekday,16,3,1.2661180536149614,0.444414012149939,-0.6612128386593696,0.5194725922130451
5,weekday,6,0,-1.6207911632691518,-1.386753659429117,-0.1384059916623954,-0.5746498642291673
1,weekday,18,3,1.0055559909628569,0.0072049866876529,-1.111790425309961,1.603913588332793
6,weekend,14,1,-0.4535915598889286,1.541411203309857,1.2717061730002477,-0.1835475048534162
2,weekday,16,4,1.2661180536149614,0.444414012149939,-0.6612128386593696,0.5194725922130451
5,weekday,19,3,1.7441740693898975,-0.8780529574301995,0.9298932935041228,2.2392592160250224
9,weekend,11,0,-1.150002890977281,0.444414012149939,0.9683164255067798,-1.071487140777451
11,weekday,15,2,0.6682138847706338,0.3868504413994185,-0.7527436131466692,0.8339758216882825
3,weekday,16,4,0.998019071795234,0.0975374299649847,-0.4107011485335191,-0.0766743579522499
3,weekday,9,0,-0.7115841353284393,-0.4084467370569243,-1.2910863277461933,0.0437762816853634
